"x","y","w"
15.01,9.43682871386148,1
12.01,7.84306401669205,1
18.01,8.97643915166995,1
-5.99,8.76797060487077,0
13.01,8.93942886335323,1
-1.99,7.3185395485679,0
1.01,8.00632752778616,1
11.01,6.71881993143807,1
6.01,9.06413469077589,1
6.01,7.40756041427543,1
-7.99,9.2890702290557,0
-4.99,7.72538306838186,0
7.01,9.68532905273841,1
7.01,9.0543365927568,1
-8.99,8.80779502066414,0
16.01,9.60317131659714,1
17.01,7.1840224115771,1
10.01,8.63087180851452,1
9.01,9.30924405190666,1
16.01,7.41447647057088,1
-0.990000000000002,9.07103228167271,0
-3.99,7.63485938077859,0
17.01,5.91835604245509,1
4.01,8.77739511369642,1
-1.99,8.73873546136347,0
-5.99,7.93241955115246,0
-10.99,8.4327763151152,0
9.01,9.68218727205708,1
18.01,7.40440080945903,1
-7.99,9.90347358759487,0
-0.990000000000002,9.03028507340308,0
9.01,8.81877816903701,1
9.01,7.86326672400957,1
-6.99,8.71495491026074,0
-10.99,7.44775128004791,0
0.00999999999999801,8.29504914043511,1
7.01,9.47270463644367,1
18.01,9.74034722136861,1
-5.99,9.37465067939644,0
4.01,6.35908927152176,1
18.01,8.66884930033354,1
-5.99,8.88528588762617,0
-0.990000000000002,7.48346937637809,0
7.01,8.5762165318657,1
10.01,9.45759099863363,1
2.01,8.93059469163495,1
-0.990000000000002,9.24092385005929,0
-8.99,8.0192442669012,0
-1.99,7.1580469812235,0
1.01,7.64012317269536,1
-4.99,8.64524863201696,0
3.01,8.53824991481756,1
-9.99,7.90747498586105,0
-3.99,8.64890190345944,0
-0.990000000000002,8.4683474544136,0
18.01,9.1518379717513,1
18.01,8.1101268019411,1
15.01,8.80662770693449,1
-4.99,7.09496487389804,0
15.01,9.2103003321121,1
-2.99,8.4809357552926,0
10.01,8.62799007508622,1
9.01,7.32848985056814,1
14.01,9.36872096030097,1
4.01,9.49774838343918,1
5.01,7.23964558857954,1
-3.99,9.39262188890605,0
10.01,7.77988511507052,1
12.01,9.79811596910872,1
14.01,9.87491113575999,1
0.00999999999999801,8.90241207776099,1
9.01,9.24956108512946,1
11.01,7.61095177122514,1
18.01,9.38932302750462,1
-3.99,6.90771530015565,0
15.01,5.66323817272949,1
-7.99,8.19973896063079,0
16.01,8.82437784040899,1
18.01,8.76829429399344,1
14.01,8.65860942027531,1
10.01,9.69273933383315,1
13.01,9.20936391883845,1
0.00999999999999801,8.01615947655969,1
0.00999999999999801,9.12007861880075,1
1.01,9.25757883064094,1
5.01,7.44775128004791,1
4.01,9.4934871756262,1
5.01,8.44156402075923,1
14.01,10.1083286148463,1
16.01,9.00774427811665,1
-1.99,9.15376578354098,0
-7.99,7.38523092306657,0
-0.990000000000002,9.62136596843746,0
3.01,8.22010162360424,1
-10.99,2.29051252334287,0
14.01,8.81816257186666,1
15.01,8.43266314389218,1
11.01,9.54107330474288,1
15.01,8.55980817132708,1
14.01,9.57497236354044,1
12.01,5.93774722918009,1
-0.990000000000002,9.30627216251779,0
4.01,7.77290432915259,1
18.01,8.28197705886776,1
-1.99,9.92817825963688,0
-2.99,8.47552916768418,0
7.01,10.043141642628,1
14.01,9.30561051191642,1
14.01,8.45016407131035,1
11.01,9.34655169089602,1
14.01,7.17011954344963,1
0.00999999999999801,8.73422529330896,1
-6.99,6.84161547647759,0
9.01,8.70896329658061,1
-4.99,9.14275513096422,0
3.01,8.90918123687474,1
5.01,6.56498322301455,1
13.01,9.23713414828859,1
13.01,6.53448624072164,1
4.01,3.55076615636398,1
0.00999999999999801,8.59062206863986,1
2.01,7.32129439384997,1
-4.99,10.23547114487,0
-2.99,8.6185432442673,0
4.01,8.69947470834611,1
11.01,8.69947470834611,1
-4.99,9.00717098990376,0
-2.99,8.22443157322116,0
13.01,7.90690074664706,1
2.01,9.38666735327093,1
3.01,8.47769529141273,1
-6.99,8.89288614119073,0
-1.99,7.43678226593841,0
8.01,8.65743497788693,1
9.01,8.69947470834611,1
12.01,9.81348185328475,1
18.01,6.72383244082121,1
-10.99,9.32901901340241,0
-8.99,8.51319320995877,0
18.01,8.84174321708499,1
10.01,9.18122871779592,1
2.01,8.76716092337802,1
14.01,9.61580014152843,1
16.01,7.52555369952493,1
-9.99,8.23813515297666,0
-1.99,7.82577254687857,0
2.01,8.85362545793062,1
3.01,6.78798025514084,1
10.01,8.51715315155215,1
12.01,8.44246101607477,1
18.01,9.33431574064191,1
-1.99,9.02816595279446,0
6.01,8.5762165318657,1
16.01,9.35563132858847,1
18.01,7.17411152730871,1
14.01,9.0465876853895,1
13.01,9.19826779074191,1
14.01,8.18302867082826,1
-10.99,7.78897415583884,0
13.01,8.79487945126768,1
-5.99,8.79857543223747,0
0.00999999999999801,8.39389497507174,1
8.01,9.34423467481504,1
6.01,8.93744966796334,1
7.01,8.59976068389615,1
4.01,9.47270463644367,1
2.01,7.96329304487367,1
12.01,9.75640878037517,1
-3.99,8.44492350754113,0
18.01,9.01794421293581,1
18.01,8.37824368747827,1
6.01,8.81877816903701,1
10.01,8.65172408437384,1
7.01,8.57159805099278,1
11.01,7.82390195751236,1
18.01,9.45933569611196,1
-1.99,8.3098737874643,0
15.01,9.20873909060921,1
3.01,8.96187901267768,1
10.01,5.33753807970132,1
14.01,9.14791586473579,1
12.01,8.64953988598102,1
0.00999999999999801,9.24956108512946,1
3.01,7.35244110024358,1
6.01,7.93167278473497,1
15.01,9.82243148979486,1
13.01,7.35244110024358,1
-4.99,7.96039341769851,0
14.01,9.39854125872403,1
11.01,9.03059627193494,1
5.01,9.01187478470755,1
8.01,7.2581304035745,1
5.01,8.00840552865879,1
7.01,9.2359690935359,1
-0.990000000000002,9.06413469077589,0
-1.99,6.94697599213542,0
-4.99,8.36767180265386,0
-0.990000000000002,8.21589349302135,0
14.01,9.2103003321121,1
-9.99,4.00003385480436,0
-1.99,9.25529459830454,0
16.01,9.56097186639676,1
9.01,8.96187901267768,1
13.01,8.90707077618269,1
12.01,9.36783286684819,1
14.01,9.0758027813399,1
14.01,7.92285547649518,1
13.01,8.80397688681536,1
14.01,7.84916783772348,1
9.01,9.36320219144572,1
9.01,6.55096601838116,1
16.01,9.15645851221464,1
-8.99,9.74095920203809,0
-9.99,8.6911195811606,0
-5.99,8.73873546136347,0
-2.99,8.59524991390297,0
-10.99,9.10216252330456,0
14.01,9.0080626296122,1
13.01,9.05445814831888,1
17.01,8.87107864286716,1
17.01,7.35244110024358,1
18.01,8.74289347151214,1
18.01,10.1479729105852,1
11.01,9.16948918188,1
15.01,8.61967036478186,1
-0.990000000000002,8.83510565391625,0
13.01,7.00901143600613,1
-0.990000000000002,9.0756242376437,0
5.01,9.12240932506069,1
6.01,8.80857240052012,1
6.01,6.65929391968364,1
16.01,9.26622150016491,1
12.01,8.61976423417206,1
7.01,8.51715315155215,1
9.01,9.16916410735291,1
10.01,9.19214378243566,1
14.01,8.16040398313708,1
13.01,9.51192534959696,1
14.01,7.97891415088135,1
18.01,8.33327035325531,1
11.01,7.50659178007084,1
3.01,9.54810892203781,1
7.01,8.69947470834611,1
-0.990000000000002,9.47054229425637,0
9.01,9.20941592136586,1
-3.99,9.12036309536953,0
11.01,9.74089807827072,1
12.01,8.67925083778149,1
14.01,8.24170315972982,1
2.01,9.75947632617331,1
-5.99,9.69584818775788,0
-4.99,8.69947470834611,0
-3.99,8.69947470834611,0
-4.99,9.02641753381525,0
17.01,8.32069157104845,1
-2.99,9.25886766677706,0
-0.990000000000002,8.63928334436152,0
18.01,9.45860571206417,1
3.01,9.92327055264827,1
6.01,9.16916410735291,1
-3.99,10.0857907986156,0
-0.990000000000002,9.02641753381525,0
17.01,9.25489679109478,1
-7.99,8.92022330608267,0
8.01,7.90248743716286,1
7.01,9.00717098990376,1
10.01,7.75233516330229,1
0.00999999999999801,7.9222900927849,1
-3.99,8.84069014996705,0
-2.99,7.41697962138115,0
-2.99,9.21935953768457,0
18.01,8.75222733115503,1
-1.99,8.21743853773019,0
-6.99,9.28729029108866,0
-5.99,8.51715315155215,0
-6.99,8.60520406873895,0
-8.99,9.1584868878169,0
4.01,7.5993012026283,1
4.01,8.42116679816103,1
10.01,8.83692025922468,1
1.01,9.42720503350421,1
3.01,8.46714542038444,1
10.01,9.81134592179289,1
-7.99,9.72945312493501,0
18.01,9.05293769790329,1
13.01,9.90029643116375,1
17.01,9.9986158976277,1
-8.99,2.48156775171203,0
7.01,9.13745565974833,1
8.01,8.80202322704189,1
-3.99,9.19826779074191,0
14.01,9.17062606046077,1
7.01,7.70286317165007,1
-1.99,8.47303229563047,0
0.00999999999999801,7.50944482230104,1
1.01,8.52852870107998,1
5.01,9.28729029108866,1
10.01,8.47628788043698,1
-3.99,8.50774873258824,0
18.01,8.36404201192206,1
-3.99,8.66562700301248,0
1.01,8.31942489882857,1
11.01,9.14130749550377,1
12.01,8.77955745588373,1
14.01,3.10727367558348,1
5.01,9.30764128911784,1
6.01,8.56477885442364,1
15.01,8.81877816903701,1
6.01,9.2983512492989,1
6.01,9.22644601221798,1
17.01,8.98715684183549,1
-0.990000000000002,7.6008624807156,0
8.01,9.46720954803351,1
-1.99,5.74300318780948,0
0.00999999999999801,9.15728133372482,1
5.01,9.62542572346134,1
12.01,8.33327035325531,1
17.01,8.79936008317991,1
11.01,8.44234893565206,1
-1.99,9.27195834217048,0
0.00999999999999801,7.50659178007084,1
14.01,8.39577551891191,1
-3.99,8.64305022845057,0
-1.99,8.88081357896461,0
9.01,9.48794784218155,1
5.01,9.10065497931127,1
8.01,7.53476265703754,1
13.01,9.69827720645577,1
5.01,8.96187901267768,1
14.01,8.21392359562274,1
-2.99,8.96187901267768,0
0.00999999999999801,8.29504914043511,1
5.01,9.35437146639315,1
8.01,8.17997347823839,1
-1.99,8.94635918576062,0
14.01,9.22879702262044,1
18.01,4.54457059304087,1
-0.990000000000002,8.71691577243206,0
4.01,9.34031544839793,1
10.01,7.9402277651457,1
17.01,8.77643261169253,1
6.01,9.22183006891328,1
7.01,7.09539601749081,1
9.01,9.30106182588465,1
12.01,9.2018927796098,1
13.01,6.47697236288968,1
11.01,8.99486237242799,1
16.01,6.86901445066571,1
18.01,9.22792882722196,1
-6.99,10.2581757488074,0
-1.99,8.89830003370319,0
0.00999999999999801,8.06260928360093,1
-4.99,5.29671604850128,0
-1.99,8.69947470834611,0
9.01,10.8197694562463,1
18.01,6.57228254269401,1
0.00999999999999801,7.93521520934111,1
14.01,8.98168163997386,1
14.01,7.38523092306657,1
-5.99,7.41697962138115,0
14.01,8.89288614119073,1
15.01,7.95511641875614,1
-1.99,7.31300706681311,0
12.01,9.1689473322792,1
14.01,8.16839569068708,1
8.01,9.61448194835251,1
10.01,7.92285547649518,1
-10.99,8.86095312178691,0
17.01,5.05980632260762,1
-2.99,7.35244110024358,0
6.01,9.50668087232962,1
9.01,6.8722524408802,1
7.01,8.95746932682464,1
8.01,8.24170315972982,1
3.01,9.16916410735291,1
-2.99,9.17138329594258,0
18.01,9.28729029108866,1
14.01,9.568014816248,1
5.01,7.37745887542957,1
10.01,8.69947470834611,1
-0.990000000000002,9.49798242897892,0
1.01,8.80491325142773,1
11.01,9.91674922651931,1
13.01,9.16133075501781,1
13.01,9.4881841924988,1
11.01,9.14608764332938,1
-3.99,9.28729029108866,0
1.01,8.07190557387736,1
14.01,8.71341765337918,1
15.01,8.61392778240147,1
14.01,9.69648800706831,1
18.01,8.69947470834611,1
-1.99,7.67428303795409,0
15.01,6.86684992985273,1
-1.99,7.04228617193974,0
17.01,8.85362545793062,1
14.01,7.08150689330109,1
9.01,7.35244110024358,1
16.01,9.04781202147815,1
17.01,7.15966507036384,1
-5.99,8.83631580389739,0
16.01,9.2983512492989,1
15.01,7.50659178007084,1
11.01,9.896664327188,1
13.01,6.82141280109893,1
9.01,8.97565043651967,1
11.01,7.41697962138115,1
14.01,8.48631326883252,1
14.01,9.50772425275593,1
18.01,7.80796545585935,1
12.01,9.68380796546751,1
15.01,9.08704215563169,1
9.01,8.86389860431748,1
-9.99,5.70218115660944,0
-2.99,8.75477282057983,0
13.01,10.2399383743075,1
13.01,6.17370274929278,1
16.01,9.32633691697465,1
15.01,7.71244383427499,1
7.01,9.05731040180981,1
7.01,8.76748487464946,1
-3.99,9.05439742945314,0
-3.99,8.91583507417628,0
-5.99,8.74305943907653,0
0.00999999999999801,9.17073427207097,1
-4.99,8.25706402978345,0
1.01,9.43910652430248,1
3.01,8.04891603970011,1
14.01,8.20543699508353,1
-9.99,8.96480803720347,0
18.01,9.49922974757071,1
12.01,9.359043119312,1
15.01,2.98365970390281,1
-9.99,7.98104975966596,0
-7.99,8.26873183211774,0
-9.99,8.61468281269349,0
18.01,9.62374187219489,1
17.01,9.23393968515079,1
13.01,9.9728979149866,1
13.01,8.18302867082826,1
7.01,10.1345881902288,1
8.01,8.03772412467505,1
12.01,9.58945602368079,1
17.01,7.43678226593841,1
16.01,9.47118349812803,1
18.01,7.81197342962202,1
-9.99,7.91015032782832,0
-4.99,8.98715684183549,0
2.01,10.3089473220884,1
11.01,9.61580014152843,1
15.01,9.14458934521735,1
13.01,9.44914940450998,1
15.01,9.19235558749585,1
1.01,8.17661655693804,1
4.01,7.91813358634013,1
14.01,9.64638898973905,1
13.01,7.93726037950105,1
14.01,10.7578960655094,1
13.01,9.76037671785997,1
11.01,9.30740540317318,1
-9.99,8.78561905024897,0
16.01,9.24956108512946,1
4.01,9.08704215563169,1
5.01,8.96187901267768,1
13.01,8.65172408437384,1
1.01,8.60520406873895,1
3.01,7.61480536471107,1
15.01,9.37142465958599,1
14.01,9.32332257915831,1
-4.99,5.87110323174189,0
4.01,8.93011312542298,1
0.00999999999999801,8.70664260488786,1
17.01,9.94839210830076,1
6.01,9.59364713886539,1
5.01,8.98715684183549,1
12.01,8.43808075565818,1
15.01,8.52409733024859,1
-9.99,9.81461919674631,0
1.01,8.99466883550067,1
4.01,9.05597629047416,1
-2.99,7.58882987830781,0
-10.99,9.14420056947164,0
7.01,8.69947470834611,1
13.01,7.17011954344963,1
11.01,9.06057739907398,1
17.01,9.28729029108866,1
15.01,7.39550059869831,1
-2.99,9.90170393157955,0
-3.99,9.15985513917681,0
11.01,8.07076859764689,1
1.01,9.08521694828544,1
-8.99,8.72472107537135,0
-5.99,9.39262188890605,0
16.01,9.45718480952661,1
17.01,7.27231505915542,1
10.01,9.91343391911782,1
13.01,9.68283588900623,1
16.01,9.29920805718567,1
15.01,8.15279710981341,1
16.01,7.41697962138115,1
12.01,9.19984545340892,1
16.01,8.75747543888132,1
10.01,9.22424327714517,1
3.01,9.80917687306489,1
-5.99,9.24956108512946,0
-5.99,7.51512666922036,0
-10.99,7.72813409731215,0
-5.99,8.73873546136347,0
14.01,9.25395141099342,1
-10.99,7.47760424319759,0
15.01,9.1436448386596,1
-9.99,9.08704215563169,0
-7.99,8.11324690002493,0
12.01,9.10482424525325,1
-5.99,8.85362545793062,0
-8.99,7.08673793451058,0
16.01,8.77200905629185,1
18.01,6.47135660144108,1
9.01,8.77039564744844,1
17.01,7.50659178007084,1
14.01,9.40878459388059,1
7.01,9.79658363724822,1
10.01,9.28729029108866,1
14.01,9.23012337208833,1
13.01,8.98929958876345,1
5.01,9.51227142043978,1
-3.99,9.43200759968578,0
-2.99,8.86389860431748,0
-5.99,8.52791152090918,0
18.01,9.68655714253299,1
15.01,9.65941651910159,1
14.01,8.81190850476876,1
3.01,9.61998605221915,1
17.01,10.0358114904063,1
17.01,10.3712875225974,1
-4.99,8.33327035325531,0
15.01,8.98715684183549,1
17.01,7.8824809208262,1
17.01,9.14725142469858,1
13.01,9.16948918188,1
-2.99,9.94475619729331,0
12.01,10.339670656255,1
9.01,9.83734775003158,1
10.01,7.81155227250146,1
0.00999999999999801,8.81877816903701,1
2.01,8.19988181293549,1
2.01,9.72536042898269,1
3.01,6.3961960487904,1
14.01,9.27215390073318,1
-2.99,8.51715315155215,0
8.01,8.96034450760144,1
13.01,9.08244341090901,1
15.01,7.16891877774684,1
16.01,9.14203152290996,1
15.01,6.69594723129695,1
18.01,8.85651849701986,1
18.01,6.43615036836943,1
15.01,9.10719073517635,1
-3.99,9.5572663570702,0
12.01,8.91254871054762,1
8.01,8.56120241382518,1
8.01,9.08704215563169,1
11.01,9.1575006522259,1
18.01,8.21392359562274,1
18.01,9.02641753381525,1
2.01,8.52512958352678,1
7.01,8.51559191004926,1
-3.99,10.0403566427715,0
13.01,9.07794204255018,1
18.01,6.41594769299077,1
1.01,8.89559671777648,1
7.01,9.37469484240002,1
9.01,7.13096279309443,1
9.01,7.87440451299293,1
-5.99,9.606081006536,0
7.01,9.03593455135114,1
12.01,10.1658518170036,1
14.01,8.49070131708185,1
16.01,8.82819522176531,1
5.01,8.66974258987652,1
8.01,6.75460409948796,1
-1.99,7.86326672400957,0
16.01,8.75304918983188,1
3.01,7.08977680297778,1
5.01,9.89312407580308,1
10.01,9.04781202147815,1
6.01,7.79990089240662,1
13.01,9.82724128323349,1
-4.99,10.0301008441136,0
-1.99,8.8601415526676,0
8.01,8.41173490622218,1
8.01,8.41173490622218,1
0.00999999999999801,9.36217520265078,1
4.01,6.85595661431785,1
10.01,9.21786395186255,1
-0.990000000000002,3.91042168738139,0
-10.99,8.8354839831245,0
11.01,9.02397702533051,1
11.01,2.98365970390281,1
4.01,8.58936504105182,1
-1.99,7.01182701285722,0
1.01,8.51715315155215,1
5.01,8.17133950819027,1
17.01,9.37742641977035,1
13.01,9.14963024235367,1
11.01,9.28236702231548,1
15.01,8.94811808473414,1
2.01,9.47362421050101,1
10.01,6.43615036836943,1
3.01,8.29400966127554,1
8.01,7.24708058458576,1
7.01,8.927977461002,1
-9.99,5.07292127635723,0
18.01,9.05111014640562,1
-5.99,8.24170315972982,0
14.01,9.20628812975277,1
14.01,8.27550882137095,1
-0.990000000000002,8.56883642456808,0
18.01,9.32943452690659,1
16.01,8.78490311829818,1
15.01,9.14214287327053,1
16.01,9.39262188890605,1
-4.99,5.99116451430967,0
0.00999999999999801,8.94147219523313,1
-1.99,8.84758988031147,0
11.01,9.84181003897718,1
14.01,3.91042168738139,1
18.01,10.0653462006195,1
-10.99,7.07975714859264,0
17.01,9.5496656775798,1
18.01,6.87009492498353,1
17.01,9.80917687306489,1
10.01,8.61581429032375,1
9.01,8.85651849701986,1
14.01,8.07757129634173,1
1.01,8.58597270681106,1
0.00999999999999801,9.39262188890605,1
2.01,4.60356886794134,1
7.01,6.3381699772703,1
-6.99,7.94724016123924,0
11.01,9.2983512492989,1
2.01,9.46781265714827,1
3.01,8.72834837163968,1
7.01,9.92327055264827,1
9.01,8.24225097543774,1
14.01,9.45250192912615,1
0.00999999999999801,9.19436540203167,1
0.00999999999999801,8.01787443258211,1
-5.99,8.00632752778616,0
16.01,9.76749140615008,1
0.00999999999999801,9.88812007540501,1
-0.990000000000002,9.50366050017161,0
6.01,9.76829540662397,1
-4.99,8.55641390456952,0
5.01,7.9585769038139,1
-7.99,7.28523233381212,0
8.01,9.16948918188,1
13.01,9.10788232410832,1
16.01,6.25382881157547,1
1.01,9.72812174830818,1
3.01,8.80037913626135,1
11.01,9.82740968769123,1
0.00999999999999801,8.69269155563702,1
2.01,9.06707954708967,1
-5.99,9.33390225082429,0
2.01,8.76277743139848,1
-0.990000000000002,3.55076615636398,0
-5.99,8.75016980185607,0
16.01,9.21087226174774,1
17.01,5.59797743385176,1
14.01,8.85362545793062,1
12.01,9.02159341173205,1
2.01,7.78314069987704,1
1.01,8.36863744271022,1
-0.990000000000002,8.79464306370358,0
-3.99,7.52049467465654,0
18.01,9.57497236354044,1
18.01,8.51559191004926,1
-2.99,9.5585152790682,0
6.01,9.16916410735291,1
4.01,8.45105338891169,1
5.01,8.83502997089561,1
9.01,9.08232521015083,1
14.01,9.58674737929382,1
15.01,7.76211949213505,1
-2.99,8.58159422141288,0
-1.99,7.88854455316738,0
16.01,8.88182518298049,1
15.01,9.02641753381525,1
16.01,9.15552505193937,1
13.01,9.14091744150927,1
17.01,8.74546280076703,1
17.01,9.76477703475941,1
7.01,8.84159284680318,1
8.01,7.17011954344963,1
4.01,9.23850009979219,1
11.01,7.24708058458576,1
6.01,9.2103003321121,1
11.01,8.98767668597694,1
12.01,7.50659178007084,1
3.01,7.67765980335635,1
7.01,9.02641753381525,1
12.01,8.60520406873895,1
0.00999999999999801,9.49610860248149,1
6.01,9.23860121071651,1
10.01,9.90347358759487,1
6.01,7.99429498641598,1
-9.99,9.03865490249672,0
15.01,8.53804622043188,1
13.01,9.06335198613309,1
12.01,7.50659178007084,1
9.01,8.57415560080551,1
-3.99,8.65996274971923,0
12.01,9.33077232670214,1
16.01,8.91408834884133,1
16.01,5.29671604850128,1
2.01,9.38334867521356,1
16.01,8.66553734169101,1
12.01,8.67818894486857,1
3.01,8.80327398250104,1
6.01,7.49480837139181,1
17.01,7.66066078251677,1
-4.99,7.3185395485679,0
5.01,9.11819874123295,1
-0.990000000000002,8.66473002783038,0
-0.990000000000002,7.81449655569641,0
-2.99,9.4415441645937,0
4.01,7.00524492240568,1
9.01,10.3449682478727,1
9.01,8.77249259447494,1
14.01,9.229409350929,1
12.01,10.2388791971575,1
13.01,8.76950712003023,1
17.01,8.66974258987652,1
9.01,6.72383244082121,1
9.01,9.07240610896304,1
9.01,7.73883666689985,1
-6.99,6.67582322163485,0
0.00999999999999801,9.44947691341934,1
17.01,8.73890212040177,1
-3.99,9.10493981645427,0
9.01,8.896949322629,1
7.01,9.2103003321121,1
6.01,8.31866424374277,1
14.01,8.19973896063079,1
17.01,8.65172408437384,1
0.00999999999999801,8.93485034028976,1
-5.99,9.24936105761327,0
-1.99,6.92217089246816,0
4.01,8.60520406873895,1
16.01,5.29671604850128,1
4.01,8.97886724293933,1
5.01,8.69843416784868,1
-5.99,8.99214956241872,0
-0.990000000000002,7.41697962138115,0
9.01,8.9624788552722,1
9.01,7.53476265703754,1
13.01,8.81877816903701,1
12.01,10.0604690989091,1
16.01,9.28598942725643,1
15.01,7.85422601725863,1
11.01,10.0352418910607,1
15.01,9.18063967587912,1
8.01,9.26936371242564,1
-8.99,8.90085434277877,0
12.01,7.42227803940023,1
12.01,10.407872086323,1
13.01,9.42040026682052,1
9.01,9.60590599038666,1
7.01,7.93316584788681,1
15.01,9.87349215500073,1
17.01,9.26252664156611,1
14.01,7.55999711041267,1
7.01,8.88030735898387,1
10.01,8.56804595909865,1
9.01,9.10753658942924,1
17.01,7.17011954344963,1
7.01,8.74695161303042,1
11.01,9.24956108512946,1
13.01,9.0389017246626,1
15.01,8.59649966058463,1
8.01,8.83139057599348,1
15.01,9.23002140027411,1
18.01,9.34241369529817,1
17.01,5.99116451430967,1
2.01,8.65172408437384,1
3.01,8.89009656917593,1
5.01,9.36734412078585,1
5.01,7.75790620835175,1
18.01,9.50284577877771,1
15.01,8.5762165318657,1
2.01,10.5069987856713,1
12.01,5.75295350316756,1
17.01,9.7766536591869,1
14.01,10.3536748519992,1
5.01,10.6919403851913,1
5.01,7.50573423743472,1
13.01,7.56216163122565,1
-8.99,8.59611528947013,0
-3.99,8.69999461352516,0
-1.99,9.06299050499329,0
10.01,8.39177511362536,1
12.01,9.40339739119894,1
6.01,10.3089473220884,1
8.01,7.93465668512409,1
0.00999999999999801,10.075620746406,1
17.01,9.04781202147815,1
-7.99,6.58313254182954,0
10.01,8.65236026950341,1
13.01,8.87253763148649,1
12.01,8.02878116248715,1
-8.99,9.58788874492803,0
-5.99,9.30291225350471,0
5.01,8.85355116369703,1
4.01,7.23815196787737,1
-7.99,9.17284201066055,0
13.01,8.77152528418647,1
-3.99,9.6092265293985,0
-0.990000000000002,7.63762006601114,0
1.01,6.65929391968364,1
17.01,9.45718480952661,1
11.01,6.47697236288968,1
4.01,9.56510151310577,1
5.01,8.41588662188264,1
18.01,7.47936739105906,1
16.01,9.176129774706,1
0.00999999999999801,8.51715315155215,1
9.01,7.94742404237484,1
8.01,8.69947470834611,1
13.01,5.04985600724954,1
-0.990000000000002,7.99007557749062,0
11.01,8.85362545793062,1
4.01,9.75263672818173,1
5.01,5.70218115660944,1
2.01,8.96567182837807,1
3.01,8.21870088008488,1
-4.99,8.97110297991404,0
-0.990000000000002,8.96951641495734,0
-0.990000000000002,8.85362545793062,0
17.01,8.99466883550067,1
-2.99,8.70051424854327,0
3.01,8.30795254527102,1
-3.99,9.58292132555532,0
12.01,9.5835660027553,1
11.01,9.20508655575937,1
2.01,8.36282910991421,1
7.01,10.0912360074349,1
10.01,7.74785591465323,1
6.01,9.57099217311592,1
13.01,9.67103074766534,1
1.01,8.73873546136347,1
1.01,7.18520518826721,1
-5.99,8.5539107743514,0
0.00999999999999801,9.2359690935359,1
10.01,9.22378166297475,1
4.01,9.50965356338835,1
0.00999999999999801,9.10493981645427,1
15.01,8.75772077663028,1
14.01,8.87668416661445,1
15.01,8.90974322660094,1
13.01,7.82244472948932,1
0.00999999999999801,8.88182518298049,1
-0.990000000000002,6.35276878919947,0
13.01,9.86512499449989,1
10.01,8.41173490622218,1
-9.99,9.10817029097876,0
-9.99,9.14420056947164,0
18.01,7.99007557749062,1
11.01,7.88893450736643,1
2.01,9.49360466818217,1
3.01,8.08609021208978,1
2.01,7.90248743716286,1
-10.99,8.59062206863986,0
-6.99,8.17251457161901,0
15.01,9.27425369771984,1
-5.99,8.77819655431558,0
1.01,9.39262188890605,1
15.01,8.59226352122579,1
10.01,9.22634366470716,1
2.01,9.61580014152843,1
4.01,9.61580014152843,1
14.01,8.55741344242518,1
4.01,6.78445706263764,1
3.01,9.12076135482715,1
7.01,5.47947158068219,1
3.01,4.0910056481984,1
-8.99,9.0268548959034,0
-6.99,8.64029538855022,0
16.01,7.50659178007084,1
-2.99,10.051876492382,0
-2.99,9.51038571787981,0
12.01,5.33753807970132,1
12.01,9.43054844711796,1
13.01,7.8323950448474,1
9.01,9.54680974866027,1
10.01,9.434753507652,1
15.01,8.69947470834611,1
17.01,7.46725680257714,1
17.01,10.0553223832107,1
8.01,9.11642957390847,1
17.01,8.88182518298049,1
15.01,6.2140479440064,1
-9.99,8.79896783466832,0
12.01,9.57497236354044,1
15.01,9.42578073603028,1
15.01,9.61580014152843,1
17.01,8.38479486199024,1
5.01,9.2103003321121,1
17.01,8.98207373468688,1
11.01,9.25105992374936,1
12.01,8.12563098847706,1
-1.99,7.61966533318899,0
0.00999999999999801,8.89288614119073,1
2.01,8.92265296096848,1
14.01,9.09021360070502,1
14.01,8.04558828080353,1
10.01,9.02328764080633,1
10.01,7.55538194424027,1
14.01,9.13246529214018,1
16.01,8.45105338891169,1
1.01,9.0397039105723,1
3.01,8.54211215033956,1
3.01,10.2750470006628,1
11.01,10.4628701659671,1
-5.99,8.25665923821137,0
14.01,8.96314486279388,1
-2.99,9.26074827452003,0
0.00999999999999801,8.65969221337357,1
-9.99,8.96301168426424,0
10.01,8.45747718988247,1
-2.99,9.15903443359422,0
8.01,9.35008490591177,1
9.01,6.68431169486962,1
-4.99,9.27004977731564,0
-5.99,7.51455998165887,0
14.01,8.75935474856621,1
-1.99,8.87871477958038,0
5.01,6.43615036836943,1
15.01,9.18133578819752,1
16.01,7.28273366097094,1
14.01,8.33327035325531,1
6.01,5.4553211153577,1
-5.99,10.3089473220884,0
3.01,8.50921742642572,1
2.01,8.89531179249285,1
5.01,8.94310384714549,1
8.01,9.26710627172658,1
13.01,8.69947470834611,1
17.01,7.9585769038139,1
4.01,8.92825329538657,1
7.01,9.70378463948952,1
8.01,8.83790183569248,1
17.01,9.19299073364107,1
12.01,8.24402924257706,1
2.01,8.16040398313708,1
7.01,9.99102210807368,1
5.01,9.00551303531517,1
7.01,8.53253092179145,1
13.01,9.34423467481504,1
15.01,8.40022783894395,1
6.01,8.66437101235819,1
18.01,9.24956108512946,1
13.01,9.59148270306772,1
